,id,name,age,height,weight
48041,810772,Jessica Matias,28,161 cm,65 kg
48042,1776761,Alexis Johnson,27,68 in,144 lb
48043,1591678,Gisla Run Kristjansdottir,40,158 cm,60 kg
48044,234299,Nicole Schwanz,34,62 in,125 lb
48045,2102414,Carolyn Tonks,39,,
48046,549238,Debra Martinez,46,,128 lb
48047,1103513,Kseniya Kharlamova,32,171 cm,57 kg
48048,1016771,Renee Montgomery,52,68 in,172 lb
48049,2075181,Débora Neto,24,,
48050,1989279,Ester Téllez Gabriel,27,,
48051,1291643,Charle Kruger,46,,
48052,1177833,Jodi Mayo,41,69 in,145 lb
48053,378262,Irene Gonzalez,47,63 in,142 lb
48054,1654094,Jamie Belanger,28,,
48055,1978144,Bri Curro,35,,
48056,2053804,Victoria Flandes,32,,
48057,1136907,Natalie Kozik,29,172 cm,
48058,728059,Rezika Zurch,42,,185 lb
48059,1597816,Katie Smith,31,,
48060,1658393,Marissa Josselyn,36,152 cm,53 kg
48061,1950859,Judith Hawkins,31,64 in,133 lb
48062,1992675,Amanda Mullins,27,,
48063,2085788,Lisa Kentris,23,,
48064,1661317,Ashlynne Abrahams,39,,
48065,2099490,Alicia McDermott,43,,
48066,1868629,Kristina Lewis,30,64 in,160 lb
48067,1787269,Rubina Buchanan,28,68 in,135 lb
48068,2100967,Samantha Alba,28,,
48069,2009328,Martha Elena Vázquez Sainz de Rozas,23,165 cm,
48070,1237653,Theodora Andriotis,30,62 in,127 lb
48071,1014344,Michelle Crothers,45,,160 lb
48072,935962,Sara Bowman,47,67 in,140 lb
48073,1299475,Gillian Fusco,35,163 cm,135 lb
48074,1264856,Gillian Van der Westhuizen,50,166 cm,61 kg
48075,1997356,Molly LeGrand,20,68 in,145 lb
48076,300787,Amy Paquette,46,,
48077,1225669,Stefanie Fitzner,32,,
48078,1571937,Joan de Fretes,54,,
48079,1659782,Elizabeth Burgess,41,63 in,115 lb
48080,1260939,Sara Kent,39,,
48081,1597422,Jennifer Morgan,33,67 in,152 lb
48082,2012931,Erica Mills,27,,
48083,28361,Jennifer Williams,42,65 in,132 lb
48084,1487218,Anna Harris,36,166 cm,72 kg
48085,46051,Jenniffer Franco,35,,128 lb
48086,1976999,Janessa Oqueno,28,65 in,135 lb
48087,1542076,Karine Boulay,30,,
48088,2077123,Angelika Rafalowski,27,,
48089,1769855,Rachel Walsh,32,,
48090,1321063,Marina Moraes,31,,
48091,1551936,Giulia Mylla,29,63 in,132 lb
48092,1330511,Gwendoline Rotrou,29,,
48093,1581041,Alessia Eichenlaub,25,,
48094,911748,Sarah Sorkin,39,62 in,54 kg
48095,2071323,Katya Rebholz,24,,
48096,912840,Elena Lankford,43,,
48097,2054492,Caterina Piscioneri Walls,25,,
48098,260707,Danielle Kammerer,34,67 in,135 lb
48099,2070517,Patrícia Ferreira,39,,
48100,1246839,Jacinda Bishop,48,60 in,130 lb
48101,2103580,Megan Kolone,35,,
48102,1031375,Eva Briceno,18,159 cm,60 kg
48103,2010932,Kathrine Vereide,50,,
48104,2062646,Judy Keil,33,,
48105,1612885,Camille Branchi,24,,
48106,1956714,Erin Adams,24,,
48107,1868655,Melanie Bryant,46,,
48108,2092214,Isabelle Tuana,39,,
48109,2055909,Maria Cymbron,44,150 cm,45 kg
48110,2004188,Yujeong Ji,26,,
48111,1984243,Julianna Malogolowkin,33,,
48112,2010571,Julia Brodbeck,30,,
48113,1984497,Ryan Rook,39,69 in,137 lb
48114,2069623,Candice Meibusch,27,,
48115,80048,Heidi Niemitalo,46,61 in,109 lb
48116,850020,Tori Johnson,28,,
48117,1071573,Laura Callahan,33,67 in,150 lb
48118,1652541,Marloes Kepser,36,,
48119,2007641,Daise Mello,36,,
48120,812726,Sharon Clayman,46,,
48121,1961810,Sara Heath,29,,
48122,669150,Tash Sherriffs,46,,
48123,1237955,Ann-Sofie Berg,46,174 cm,58 kg
48124,988809,Savanna Putman,21,68 in,
48125,2099831,Janelle Rizzo,33,,
48126,2057562,Camila Sarmento,23,160 cm,60 kg
48127,2076262,Pauline Savreux,30,,
48128,948986,Liljan Weihe,42,162 cm,61 kg
48129,975551,Nina Hellwinkel,27,167 cm,62 kg
48130,1961979,Paula Cazarine,29,165 cm,61 kg
48131,1824725,Noor Mobarak,27,,
48132,1552862,MC Kuegler,28,,
48133,2078777,Jamie Lowman,51,61 in,135 lb
48134,1404016,Julie DeJong,28,65 in,150 lb
48135,1584268,Stacy Martinez,39,,
48136,1469998,Nicoletta Nanni,46,,
48137,1568806,Karen Clarke,52,,
48138,1957924,Fernanda Medina,25,,
48139,2103685,Julia Scriven,34,66 in,171 lb
48140,1213997,Leanne Mollins,52,,126 lb
48141,1187570,Susan Arnold,47,61 in,127 lb
48142,536589,Ai Coj,41,62 in,
48143,1554995,Rachel Matthews,48,,
48144,2054347,Molly Hammond,24,,
48145,1673983,Cheli Brubaker,45,63 in,128 lb
48146,1577046,Rachel Dean,32,158 cm,
48147,1972930,Autumn O'Kelley,31,62 in,
48148,1979578,Brittney Lawson,32,62 in,135 lb
48149,2101431,Nour Ahmed,29,,
48150,1764310,Lucrecia Uamba,47,165 cm,86 kg
48151,1266494,Leanna Hefley,40,,
48152,1790402,Jo Lynn Teh,35,158 cm,51 kg
48153,1878073,Kelly Grow,39,68 in,137 lb
48154,2109466,Aurélie Vial,26,,
48155,660577,Cassie Tisho,30,63 in,
48156,533988,Ásta magga Heimisdottir,37,,149 lb
48157,1253419,Silja Koskelainen-Faal,36,165 cm,58 kg
48158,927352,Shanni Philp,45,59 in,104 lb
48159,1981774,Anna Derebchinskaya,38,160 cm,57 kg
48160,1164198,Erika Hernandez Liceaga,37,,
48161,2005475,Daniela Cupsa,47,,
48162,701748,Melissa Mitchell,48,,
48163,1055753,Courtney Michaels,21,64 in,140 lb
48164,1599661,Ashley Kirby,38,,
48165,1982181,Christa Van Orden,45,,
48166,2064605,Jeanri Marnewick,27,,
48167,1700560,Raena Parent,24,,
48168,1194844,Carolina Perez,36,,
48169,1918275,Mallory Hiefield,26,,
48170,1586588,Anne Fourti,34,,
48171,881731,Meghan Bade,28,,
48172,1271142,Tiffany Pereira,32,62 in,124 lb
48173,1904122,Karen Cohen,27,59 in,123 lb
48174,1890629,Ellen Souza,26,,
48175,2060525,Morgan Ralston,28,,
48176,90682,Tara Woodland,41,65 in,129 lb
48177,1586021,Natalie Adams,31,,
48178,819473,Lexi Rodriguez,23,,
48179,1811118,Naïma Kerbiche,36,160 cm,51 kg
48180,1243442,Kelsie Mazur,28,,
48181,1904857,Karen Chong,37,,
48182,1627464,Salma Elshawarby,22,,
48183,1056538,Sarah Fossey,40,172 cm,70 kg
48184,1448909,Ellen Di Dia,25,,
48185,1757946,Charlotte Grogan,33,163 cm,67 kg
48186,150170,Lecina Hicke,37,,150 lb
48187,1438864,Susana García Barquero,36,150 cm,45 kg
48188,1239626,Emily Schreiber,31,66 in,130 lb
48189,2074775,Karen Hrönn Sævarsdóttir,21,,
48190,1989116,Chloe Siddons,21,,
48191,60544,Calli Stidham,33,67 in,150 lb
48192,2003632,Hailey Sovine,21,,
48193,2005601,Ashley Hernandez,30,,
48194,1685135,Elizabeth Casey,39,66 in,138 lb
48195,2007220,Sara Brown,24,,
48196,321768,Nicole Grover,31,66 in,
48197,2067235,Heather Ward,27,65 in,135 lb
48198,1621633,Amanda Meyer,32,,
48199,416975,Kayla Gravalis,25,68 in,
48200,2101316,Hannah Brown,25,,
48201,1561178,Ashley Russ,30,67 in,168 lb
48202,1605671,Kaycee Garrick,37,,
48203,1586271,Anneli Modin,41,165 cm,68 kg
48204,1594557,Fallon Katz,23,,
48205,1644598,Amy Doyle,47,,
48206,2065180,Ana Magano,20,,
48207,2089896,Jiang Zhen,28,,
48208,1955798,Jasmine Kernaghan,19,175 cm,78 kg
48209,40198,Josie Sansone,37,,134 lb
48210,909472,Julia Carlbergh,27,158 cm,57 kg
48211,2082732,Ellie Martin,18,,
48212,1985450,Marie Cambe,31,,
48213,1008367,Kelly Miller,34,69 in,150 lb
48214,1584708,Gina Gniffke,19,166 cm,58 kg
48215,2067288,Lisa Kehoe,39,63 in,155 lb
48216,468973,Jessica Holton,35,67 in,147 lb
48217,1205218,Ann Burton,17,66 in,
48218,276412,Masooma Jacobsen,51,,145 lb
48219,1970033,Eveliina Sohlman,20,,
48220,184564,Lesley Murphy,42,,
48221,182355,Jen Hausberger,39,173 cm,16 lb
48222,706111,Renea Sargeant,45,,
48223,1957799,Bushra Bawazier,27,164 cm,55 kg
48224,1262403,Krystal Jackson,34,62 in,
48225,1826850,Rachel Lepinay,20,,
48226,1467217,Amanda Agostini,28,,
48227,1961387,Eva Peternelj,26,168 cm,63 kg
48228,697146,Jessie Panel,34,64 in,132 lb
48229,315665,Garrett Kuge,40,64 in,142 lb
48230,1569360,Jasmin Seijbel,29,,
48231,2043217,Marina Deleon,32,,
48232,1335259,Erin Amason,38,,
48233,1833964,Rowena Dreese,26,174 cm,
48234,843021,Heather Phillips,38,64 in,145 lb
48235,1822849,Lizelle Pretorius,31,,
48236,513511,Taryn Geivet,21,67 in,120 lb
48237,1204400,Bente Anderberg,48,160 cm,70 kg
48238,2016420,Maria Mancuso,34,,
48239,1765098,Lina Rissvik,27,,
48240,1887003,Jenny Fancher,45,,
48241,2107870,Christy Clifton,32,,
48242,1518852,Taylor Francis,30,67 in,238 lb
48243,1578948,Patricia van Lammeren,27,175 cm,60 kg
48244,328313,Yolanda Rocha,48,,136 lb
48245,1471639,Karli Shur,27,,
48246,1956811,Angelique Maree,30,170 cm,74 kg
48247,1622599,Lindsey Anderson,38,62 in,113 lb
48248,1785138,Angelina Zavilevich,40,66 in,144 lb
48249,1987156,Alexis Givens,24,,
48250,2074879,Gwak Mingyeong,28,,
48251,1546169,Sandy Fent,51,69 in,178 lb
48252,2091582,Lisa Rousselet,29,172 cm,75 kg
48253,2104891,Olga Klosova,53,,
48254,1613478,Ashley Vasquez,35,,
48255,1223446,Sandra Pech,43,164 cm,57 kg
48256,727942,Mildred Patterson,33,60 in,145 lb
48257,2057729,Carina O'Neill,27,,
48258,1764639,Erica Omondi,29,,
48259,1602706,Katie Harknett,36,,
48260,1245146,Averil Templar,42,163 cm,54 kg
48261,1652019,Michelle Smithers,50,,
48262,1785221,Myranda Read,28,,
48263,2092517,Valerie Smith,44,,
48264,1972993,Victoria Romanda,53,62 in,117 lb
48265,1357589,LeeAnn Persick,37,,
48266,1969578,Tuva Harket Bakke,27,,
48267,2108562,Jazmin Hernandez,29,,
48268,1949006,Lynn Campbell,24,,
48269,1014875,Stef Thomas,44,,
48270,2002356,Cristy Davidson,47,,
48271,1965289,Nichola Webb,41,,
48272,770105,Bernadette Anderson,27,69 in,164 lb
48273,1017913,Erika Morris,41,,
48274,1284519,Elena Barsony,26,,
48275,821764,Newsha Jandaghi,50,150 cm,54 kg
48276,962579,Francien Soeter-Riemslag,40,,
48277,836210,Janel Klingbiel,38,64 in,165 lb
48278,2080516,María José Escribano Navarro,30,163 cm,56 kg
48279,736018,Pam DaCosta,53,65 in,140 lb
48280,695313,Ann El-Ansary,40,178 cm,
48281,276869,Stephanie Altman,45,,
48282,2109803,Wen Nee Foo,48,,
48283,2015251,Agnieszka Kopka,43,,
48284,1780487,Adrienne Paquette,31,,
48285,1976681,Karie Holmes,54,62 in,127 lb
48286,1475240,Amy Dalibor,32,,
48287,1608137,Lisa Squire,47,,
48288,357021,Kindra Quentin,43,59 in,135 lb
48289,2003561,Lauren McCullough,23,,
48290,1803647,Yolanda Alvarez,32,61 in,128 lb
48291,1960368,Cathrine Hägerroth,40,179 cm,
48292,1962426,Kaitlin Smith,20,,
48293,911006,Ayah Mouzayen,29,,46 kg
48294,2070854,Emma Elstob,26,160 cm,64 kg
48295,1667355,Lucia Blázquez Fernández,37,,
48296,1964799,Ashley Sechkar,36,,
48297,2053705,Gretchen Mackenzie,48,,
48298,1632517,Tina Toler,46,,
48299,2103781,Amanda Horst,25,,
48300,2084311,Francesca Howe,28,,
48301,1940853,Lumé Nel,21,66 in,
48302,705767,Paola Chaljub,41,60 in,165 lb
48303,1397689,Tara Raun,35,,
48304,1786856,Marcy Ostberg,39,,
48305,111388,Brenda Greenbank,32,65 in,160 lb
48306,1774781,Jessica Rocha Freitas,26,,
48307,1316178,Susan Christensen,28,62 in,113 lb
48308,1918191,Alexandra Suslova,30,164 cm,52 kg
48309,2100065,Jennifer Cooper,45,,140 lb
48310,937806,Beatrice Pinazzi,23,160 cm,62 kg
48311,1108664,Jeanine Carson,40,60 in,125 lb
48312,980175,Monique Bienvenu,49,,
48313,2072200,Deserae Mendez,16,,
48314,974215,Vicki Palmer-Neels,50,157 cm,60 kg
48315,2102676,Sadie Shamblin,22,69 in,135 lb
48316,368254,Samantha Peterson,44,,
48317,2004227,Bethany Landen,36,,
48318,1501095,Rossy Orellana,41,152 cm,110 lb
48319,909027,Dawn Egan,54,65 in,137 lb
48320,1674551,Marie-Pierre Sharma,46,,
48321,1986823,Eun Lee,25,,
48322,315296,Nuria Pujol,39,,
48323,1686515,Nikki Moulston,48,,
48324,895074,Jaimie Ling,44,,136 lb
48325,1754244,Rachel Farrow,38,,
48326,1778516,Thekla Hall,24,,
48327,2110354,Victoria Keiling,24,,
48328,1691289,Kristy Anderson,28,,
48329,1298140,Annmarie Ainsworth,23,,133 lb
48330,2093286,Kasia Staniszewska-Kulesza,42,,
48331,955505,Stephanie Champ,37,,
48332,2103523,Shae Cheevers,28,,
48333,726462,Lois Renee Hoot,31,,
48334,1966989,Ana Lopez Lachen,27,166 cm,
48335,1565116,Leide Schubert,42,,
48336,1575544,Maria De La Camara,43,,
48337,2012460,Aastha Singh,29,,
48338,2053324,Casandra Brodhecker,27,,
48339,1387035,Tammy Daigle,51,,
48340,973858,Sesegma Sanzhieva,32,158 cm,51 kg
48341,2084157,Belinda Sollars,35,,
48342,2071959,Karina Bru,25,,
48343,534701,Linda Russo,28,170 cm,69 kg
48344,1586379,Venla Turunen,17,,
48345,1914436,YA CHI LIU,37,,
48346,1797753,Kaitlin Ash,32,,
48347,1656455,Lauren Timm,27,,
48348,1990203,Jessica Parrish,35,62 in,142 lb
48349,1099623,Karlyn Juneau,35,64 in,150 lb
48350,1879855,Jen Mouser,51,,
48351,1319157,Kelley Duce,46,,
48352,917410,Shelly Sinclair,49,62 in,
48353,1984062,Kirsten Jordan,32,65 in,145 lb
48354,1206019,Mariela Pereyra,53,65 in,130 lb
48355,73565,Miranda Kusama,40,65 in,
48356,2103694,Peta Beckley,35,174 cm,66 kg
48357,915057,Michelle Ritchie,47,,135 lb
48358,1220789,Léa Hugi,30,,
48359,1553688,Veronica Kastad,31,164 cm,65 kg
48360,2072865,Amber Seibert,27,,
48361,2111193,Paula Kangasniemi,46,,
48362,1956174,Kaitlin Pirolli,33,,
48363,2080076,René Steyn,18,,
48364,435706,Dana Stephens,39,63 in,116 lb
48365,1991157,Lael Hebert,43,,
48366,1607840,Sheri Thayer,54,,
48367,578743,Kate Garner,32,163 cm,69 kg
48368,1769294,Lisa Overholt,48,,
48369,810437,Hannah Dunn,29,,
48370,1232818,Divya Uttamchandani,27,,
48371,209502,Ahrielle Soria,30,,
48372,1971514,Fanny Pujol,39,,
48373,731281,Emilie Markhus,25,170 cm,63 kg
48374,1951047,Ling Huang,27,,
48375,1790990,Katherine Hall,30,66 in,155 lb
48376,1174261,Nickole Doran,22,150 cm,51 kg
48377,1962808,Kristine Delvalle,53,,
48378,2050792,Alison Gregora,26,157 cm,57 kg
48379,1217922,Valerie Olson,35,,125 lb
48380,2001847,Kelley Dobbelare,33,,
48381,1959030,Nicole Ceballos,35,,
48382,1577288,Jess Parry,30,61 in,113 lb
48383,1648092,Haley Dye,23,,
48384,1650336,Yasmin El Batrawy,34,167 cm,54 kg
48385,2003574,Zusy Gamez,46,60 in,150 lb
48386,690489,Edyta Saini,49,174 cm,143 lb
48387,1879944,Shiway Wang,46,,
48388,1277559,Belinda Robson,36,,61 kg
48389,1589845,Tracey Smith,48,,
48390,1807038,Youri Ko,30,161 cm,46 kg
48391,296769,Cindy Austin,47,62 in,100 lb
48392,1759330,Kathy Sindoni,53,,
48393,2056251,Ashley Cooper,21,,
48394,1686152,Sarah Weeks,39,,
48395,1858356,Tess Pirie,42,,
48396,1570933,Terri Evans,51,,
48397,1758939,Krista Fryfogle-Schaller,42,,
48398,1620379,Morgan Houle,26,63 in,168 lb
48399,2095883,Lisa Chavez,33,,
48400,1666428,Ashley Tannaci,33,62 in,120 lb
48401,2080713,Yujeong Im,30,,
48402,936462,Sarah Brennan,38,168 cm,66 kg
48403,164680,Megan Mangahas McEmery,31,63 in,117 lb
48404,986949,Heather Lake,41,,
48405,1957032,Kay Li,27,,
48406,1976587,Shauna Glendenning,25,,
48407,1999189,Thais Maranhão,33,,
48408,1871429,Jamie Juhl,29,61 in,
48409,1088593,Josefina Torres,23,,
48410,1080545,Dionna Zorici,26,,132 lb
48411,1785070,Maranda Buchan,27,,
48412,290169,Jodi O'Shea,37,64 in,124 lb
48413,1963979,Krys Hartling,29,,
48414,1939227,Nikitta Hunter,22,160 cm,55 kg
48415,1220444,Lucinda McLeod,37,,
48416,2055315,Silvie Janssen,43,,
48417,1229939,Sarah Lemmon,35,63 in,130 lb
48418,104269,Amy Messeck,47,64 in,140 lb
48419,1975198,Valeria Reza,25,60 in,
48420,1253847,Sheetal Thakoor,36,,
48421,1868189,Beth York,46,,
48422,1610125,Anne-Sophie Weber,38,,
48423,1308265,Gina Flores,33,60 in,137 lb
48424,1998028,Sterre Buytenhuijs,22,,
48425,1072993,Jennette Molina,47,64 in,143 lb
48426,1144058,Kate Burton,30,,
48427,703316,Alice Ramsden,31,,
48428,1799613,Tammy Epp,41,,
48429,814291,Ruby Reyes,36,,
48430,1335082,Kelly Gillen,34,64 in,115 lb
48431,1214003,Hege Grønland,44,,
48432,1968812,Lindsey Bidlack,33,66 in,136 lb
48433,1778111,Amandine Chatain,42,164 cm,54 kg
48434,1828069,Shannon Heil,27,,
48435,2072534,Emylee Tobar,32,,
48436,1488237,Kristin Reichert,33,,
48437,1799073,Bo Dangerfield,16,,
48438,2057720,Christen Beckham,23,,
48439,1978210,Natascha Schmidt,35,168 cm,62 kg
48440,1823034,Kelly Houston,35,,
48441,2077834,Emily Law,26,,
48442,1983750,Silje Skretting,29,,
48443,1777576,Melissa Washington,35,64 in,149 lb
48444,1204615,Lindsay Jones,34,,
48445,1755828,Dan Xu,39,,
48446,1867864,Magali Veira,21,163 cm,65 kg
48447,1780369,Marelene Gericke,38,,
48448,2079048,Michelle Lewis,39,,
48449,1894939,Minette Senekal,29,,
48450,2015437,Aimee Myers,41,60 in,
48451,1981396,Savannah Davison,28,,
48452,1570030,Chloé Ricquebourg,19,,
48453,2101877,Natasha Tyson,29,62 in,154 lb
48454,1618133,Ibtissam Lahnine,31,,
48455,1776916,Lyndsey Lanphere,42,,
48456,1986187,Romana Benediktova,27,178 cm,78 kg
48457,2075035,Melodie Kang,28,,
48458,999351,Darcell Castillo,36,62 in,
48459,1901007,Aleighsha Beattie,27,,69 kg
48460,1896617,Gi Maudet,44,,
48461,1776619,Lydia Mazur,26,,
48462,1958542,Taylor Hill,27,,
48463,1628321,Mackenzie Reinert,16,,
48464,1953314,Daniela Gutiérrez,27,,
48465,910264,Courtney Fedor,32,66 in,150 lb
48466,665163,Emily Cash,33,65 in,
48467,2101293,Jessica Kruger,30,162 cm,55 kg
48468,987407,Liz Ryan,33,67 in,164 lb
48469,1244007,Alena Beasley,28,,
48470,588249,Marlene Llanllan,37,,100 lb
48471,1250201,Vera Yanchenko,37,,
48472,2007752,Sarah Flaherty,23,65 in,
48473,1826489,Carmen Marín,28,,
48474,504424,Jen Wells,42,62 in,
48475,1365539,Denise Robinson,28,67 in,180 lb
48476,1975451,Sarah-Jane Mulligan,26,,
48477,1594165,Amanda Dossey,40,,
48478,2095540,Kyungnan Kim,43,,
48479,1978876,Mary Kathryn Montgomery,21,,
48480,1979999,Nicole Barnard,23,,
48481,717577,Karen Tvedt,44,162 cm,
48482,1992174,Nelli Vilponen,27,174 cm,
48483,245704,Kelley Haines,33,65 in,131 lb
48484,2050647,Maegan Joubert,33,,
48485,1803136,Edita Habtom,34,,
48486,637595,Kristine Paulsen,26,,
48487,250432,Tanja Urgese,30,170 cm,74 kg
48488,1231041,Jaclyn Marcantonio,30,,
48489,1397294,Bruna Milanda,31,,
48490,1279797,Danielle Nielsen,37,,
48491,2105657,Miranda Drexler,26,163 cm,121 lb
48492,2081914,Macy Moore,20,,
48493,1131388,Jeanne Martin,49,,
48494,571442,Lyndsey Blumerick,42,,
48495,1938698,Helena Koppe,24,172 cm,70 kg
48496,1169695,Pearl Brochu,25,,
48497,247861,Sarah Farnden,44,173 cm,136 lb
48498,1903223,Stacia Berube,36,,
48499,332540,Cynthia Stolebarger,53,62 in,125 lb
48500,1988131,Robýn Champion,18,,
48501,1645012,Missy Jungling,41,,
48502,2055226,Amanda Sullivan,30,,
48503,2055715,Emma Robertson,27,,
48504,467988,Lauren Storey,32,168 cm,66 kg
48505,771046,Araceli Hallacy,49,66 in,155 lb
48506,1988236,Logan Scott,23,65 in,154 lb
48507,680951,Sally Hamarnah,35,165 cm,153 lb
48508,2107372,Victoria Leone,23,,
48509,1906528,Marisela Maxwell,45,,139 lb
48510,1988166,Charlotte Meesters,26,,
48511,913747,Gina Morgan,35,67 in,156 lb
48512,861291,Francesca Masserini,26,161 cm,64 kg
48513,2092030,Megan Conry,23,,
48514,1335369,Marlee Snow,36,,
48515,2087339,Emma James,33,,
48516,547105,Linda Knisley,52,64 in,140 lb
48517,835986,Terri Prioli,48,,
48518,158447,ashley yocom,39,,
48519,916009,Sandra Marquardt,34,165 cm,
48520,1627159,Sunniva Garnes Skagen,27,,
48521,1946351,Cori Brower Thompson,26,,
48522,1574248,Thirza Alons,24,,
48523,1647545,Laura Mitchell-Downie,34,154 cm,67 kg
48524,1424867,Anna Farley,19,,
48525,960250,Susanna Hintergardt,29,68 in,148 lb
48526,1074206,Hannah Potts,28,67 in,155 lb
48527,1766664,KIMBERLY SJOSTROM,44,60 in,115 lb
48528,2056491,Kathy Harman,40,66 in,135 lb
48529,1369567,Katrín Eva Pálmadóttir,24,,
48530,1969336,Tasha Venter,29,,
48531,321972,Kristin Simmers,38,,145 lb
48532,1987643,Sarah Gil,38,,
48533,1873556,Christine Grant,32,,
48534,1958370,Jimitria Smith,43,66 in,170 lb
48535,1951588,Ashley Johnson,27,,
48536,151959,Melissa Bavin,48,,139 lb
48537,1774715,Jen Hudson,48,,
48538,1870878,Dara Rishwain,41,,
48539,1899923,Holly Boyd,54,,
48540,2005178,Anett Øyen,28,,
48541,2013807,Patricia Cardoso,33,,63 kg
48542,2110936,Casie Evans,38,62 in,
48543,710472,Sarah Lujan,28,60 in,189 lb
48544,464465,Remy Ryan,53,69 in,200 lb
48545,1815698,Soyeon Cho,31,,
48546,2087416,Stacey Mawby,37,,
48547,2108423,Stephanie Rios,28,,
48548,1564826,Jessica Wooden,29,,
48549,1837853,Marlee Adcock,26,67 in,130 lb
48550,2100385,Kimberly Heath,30,,
48551,1969065,Sara Kentish,21,168 cm,69 kg
48552,1303319,Taylor Armstrong,31,69 in,165 lb
48553,1206242,Manue Bogey,41,,
48554,1712476,Eline Ve,22,168 cm,62 kg
48555,1905516,Kristy Warren,37,,108 lb
48556,926187,Andrea Kunz,47,,
48557,283470,Wendy Raymond,38,69 in,172 lb
48558,270978,Jessica May,36,,134 lb
48559,1210976,Mandy Wagar,42,66 in,144 lb
48560,1754179,Bondi Horsley,51,,
48561,1462920,Erin DeYoung,36,,
48562,1682553,Taylor Williams,27,,138 lb
48563,171275,Kristine Lynch,31,66 in,145 lb
48564,878392,Michelle Brinklow,39,163 cm,166 lb
48565,1772292,Ashley Holland,29,65 in,123 lb
48566,1768531,Fran OConnor,27,,
48567,1728084,Eva Vallmayor Dalmau,28,,
48568,1575706,Rachel Stilliard,34,173 cm,60 kg
48569,744948,Lauren Edwards,36,66 in,135 lb
48570,2003050,Deborah Carey,26,,
48571,1311770,Laskmi Brossay,41,,59 kg
48572,1789638,Sarah Doherty,27,175 cm,83 kg
48573,193065,Courtney Newlin,32,62 in,131 lb
48574,1810992,Tracy Amerine,43,,
48575,156912,Anne Dejesus,38,,138 lb
48576,2004982,Jamie West,36,,
48577,2088080,Casey Roberts,42,,
48578,966136,Kerry McCullough,44,,
48579,1558129,Victoria Hayes,34,65 in,180 lb
48580,4010,Michelle Kempner,43,63 in,128 lb
48581,352201,Jacquelyn Wall,45,62 in,130 lb
48582,621046,Danielle Sily,23,64 in,128 lb
48583,2008201,Mele Otake,41,59 in,110 lb
48584,2112033,Cami Robinson,24,68 in,140 lb
48585,1137766,Gaby Thornton,37,,127 lb
48586,1271436,Nelli Sims,40,,
48587,1887388,Leslie Miller,40,63 in,145 lb
48588,1969697,Louise Kavanagh,36,,
48589,2087211,Leah King,23,173 cm,
48590,1625031,Rocio Andres,34,,
48591,1321169,Lisa Screen,51,170 cm,138 lb
48592,1979291,Min Zhao,33,,
48593,1437881,Danica Myers,34,64 in,124 lb
48594,967856,Ashley Hubel,33,66 in,162 lb
48595,1968609,Alicia Sánchez,20,156 cm,61 kg
48596,912871,Mackenzie Evans,45,,
48597,1909868,Sheila Schmid,30,158 cm,52 kg
48598,1143579,Heather Lee,26,68 in,145 lb
48599,370581,Heather Carlock,47,,120 lb
48600,1877514,Maggie Greene,17,65 in,126 lb
48601,938630,Darlene Bess,51,65 in,135 lb
48602,443695,Anna Kaminska,35,,
48603,1979017,Martina Kampel,20,,
48604,1995369,Lucia Liessi,18,,
48605,2070566,Seonju Kim,27,,
48606,1967224,Emily Glaccum,49,69 in,
48607,1605118,Carmen Pierce,37,61 in,122 lb
48608,2081142,Kaela Yano,18,,
48609,920066,Jeni McAnally,49,60 in,141 lb
48610,1955504,Samantha Brown,23,,
48611,1996360,Alle Cruz,24,,
48612,301602,Danelle Bell,29,65 in,155 lb
48613,1954722,Sheila Vroom,45,,
48614,1972257,Erika Vikström,21,,
48615,1313084,Elicia Graham,38,,
48616,2111762,Ava De Castroverde,16,,
48617,2092896,Olga Kuznetsova,33,157 cm,52 kg
48618,1770909,Zainabs Salameh,27,150 cm,43 kg
48619,1975109,Marly Hogue,21,,
48620,1744456,Lucía Martinez,34,,
48621,1956268,Dee Marafioti,50,,
48622,1999212,Crystal Short,29,67 in,125 lb
48623,1969695,Kathrin Geyer,23,,
48624,986372,Nicci Bonfiglio,36,,155 lb
48625,1983597,Kelly Richardson dahlgren,45,,
48626,2078178,Zaira Estela Vinuesa Alvarez,44,,
48627,1967202,Amy Martello,28,67 in,212 lb
48628,976343,Celesta White,44,67 in,165 lb
48629,684226,Kari Sampsel,45,162 cm,
48630,1989670,Knica Lee,26,63 in,140 lb
48631,988796,Robyn May,51,66 in,147 lb
48632,1777232,Allison Chavez,23,157 cm,75 kg
48633,1977167,Alex Schultz,33,,145 lb
48634,1262333,Nancy Reuvers,39,62 in,149 lb
48635,2001582,Maria Ålander,41,,
48636,1989828,Amanda Pettinato-Dudis,33,,
48637,307411,Lilian Tirtokromo,37,163 cm,69 kg
48638,1976790,Lee Anne Yabut,32,,
48639,1541608,Lisa McAllister,36,,
48640,1246305,Daniella Björn,27,170 cm,57 kg
48641,1591234,Camila Patzlaff,23,,
48642,2073845,Stevi Russell,32,,
48643,1979479,Jenny Larsson,38,172 cm,
48644,2101298,Selma Mytting,18,,
48645,1810859,Gerdur Kristjansdottir,26,,
48646,991977,Samantha Vincent,47,62 in,130 lb
48647,97817,Launa Sims,41,63 in,130 lb
48648,1332424,Viva Deverell,47,,
48649,1460080,Gabrielle Van Wie,30,66 in,129 lb
